"provider","channel_type","model","example","status","reference","next_action"
"openai","1","text-davinci-edit-001","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-embedding-3-large","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-embedding-3-small","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-embedding-ada-002","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-moderation-007","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-moderation-latest","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","text-moderation-stable","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","tts-1","speech","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/audio/subresources/speech/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","tts-1-1106","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","1","tts-1-hd","speech","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/audio/subresources/speech/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","1","tts-1-hd-1106","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","1","whisper-1","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","2","babbage-002","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","2","chat-latest","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","2","chatgpt-4o-latest","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","2","chatgpt-image-latest","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","2","codex-mini-latest","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","2","computer-use-preview","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","2","computer-use-preview-2025-03-11","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","2","dall-e-2","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","2","dall-e-3","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
